,id,caption,createTime,likeCount,shareCount,commentCount,viewCount
275,6831944753773399302,tag dance credits pls!!,2020-05-28 17:14:55,7000000,70500,92600,57400000
276,6831725240289168646,#duet with @oliviagobrien love u stream josslyn 🦋,2020-05-28 03:03:07,3900000,7368,69000,32200000
277,6831706465942670597,@livinthelopezlife,2020-05-28 01:50:15,4400000,7579,268200,33700000
278,6831697372943273222,,2020-05-28 01:14:58,3200000,66800,39800,24400000
279,6831291307617537286,,2020-05-26 22:59:13,3700000,40600,80200,25000000
280,6831289873740205318,,2020-05-26 22:53:39,3700000,11500,57300,27400000
281,6831281751705308422,,2020-05-26 22:22:08,3600000,22600,50800,24100000
282,6831268889570118918,@imhandsomeluke,2020-05-26 21:32:13,2700000,27300,34300,19500000
283,6830935113266728197,@avaaluongo,2020-05-25 23:57:00,3300000,52400,58500,26100000
284,6830928345471962374,@elliepascuaa,2020-05-25 23:30:44,3600000,58400,34800,28000000
285,6830544266423504133,@sherinicolee @bianca_spano @itspeytonbabyy,2020-05-24 22:40:19,5200000,59500,61400,41600000
286,6830493987967716614,@jacob.fj,2020-05-24 19:25:12,7500000,226000,104800,67300000
287,6830149532651638021,@jeanvictorm,2020-05-23 21:08:33,3800000,43600,55800,30100000
288,6829783738554141957,@certifiedjalenn,2020-05-22 21:29:05,3700000,54000,61700,31500000
289,6829780077203574022,@itspeytonbabyy @bianca_spano,2020-05-22 21:14:55,4200000,57800,53500,34000000
290,6829718285924257029,@kvng.ryyy,2020-05-22 17:15:05,6500000,144500,62600,69300000
291,6829490780357348613,@baronscho,2020-05-22 02:32:15,3600000,38600,47400,30900000
292,6829479598959463685,bored wby,2020-05-22 01:48:52,3400000,18900,33100,22500000
293,6829425737355906309,@enzoeli i didn’t think enzo got on tiktok enough to already know this HAHAHAHAH,2020-05-21 22:19:51,5600000,13700,52400,31300000
294,6829396818284088581,@baronscho,2020-05-21 20:27:38,3100000,36200,43900,25700000
295,6828994576506719494,@evan.stewartt,2020-05-20 18:26:43,4500000,42100,47200,37900000
296,6828991406195952901,MY DOG IN THE BEGINNING HAHAHHA,2020-05-20 18:14:27,6400000,25400,57700,41800000
297,6828629214699195653,@montyjlopez,2020-05-19 18:48:56,3600000,22300,51300,29400000
298,6828377309968436486,,2020-05-19 02:31:26,3100000,11000,27500,20100000
299,6828376707737734406,,2020-05-19 02:29:05,3300000,23200,25500,21700000
300,6828375596268047621,,2020-05-19 02:24:46,4300000,57500,24700,35800000
301,6828372749925305605,,2020-05-19 02:13:44,3300000,24400,39400,20900000
302,6828350336177081605,,2020-05-19 00:46:45,5000000,24100,49900,31100000
303,6828347094173027589,well at least i caught the one i was eating #breakingme,2020-05-19 00:34:10,3700000,12500,28000,22300000
304,6828334808209427717,#duet with @jasonderulo let’s gooooooooooo,2020-05-18 23:46:30,2700000,5425,27100,27300000
305,6828265271552232709,THANK YALL FOR 41 MILLION!!!!!! ✨✨✨✨✨✨✨✨✨ love you endlessly,2020-05-18 19:16:39,3900000,16200,58100,28300000
306,6827858867356060933,red light mood,2020-05-17 16:59:36,7100000,61800,95300,45200000
307,6827858299694648582,i took this with my feet,2020-05-17 16:57:23,3000000,20700,49300,18500000
308,6827547748364029190,same dance,2020-05-16 20:52:20,3900000,63600,41600,26300000
309,6827528867566210310,grapes are too big,2020-05-16 19:39:01,5800000,25500,66100,32300000
310,6827526617053564165,,2020-05-16 19:30:17,3700000,44900,39600,25400000
311,6827525499846249733,,2020-05-16 19:25:59,3100000,23100,30200,18800000
312,6827289935582743814,come learn this dance with me on houseparty this weekend! ✨🤍 #housepartypartner #inthehouseparty,2020-05-16 04:11:56,3100000,29300,52400,20200000
313,6827289200228961541,,2020-05-16 04:09:01,3700000,38900,47400,21700000
314,6826837256628702469,@sherinicolee @montyjlopez,2020-05-14 22:55:14,6700000,42100,75400,37700000
315,6826821697119816966,,2020-05-14 21:54:51,7600000,48700,67700,52500000
316,6826818567334366469,,2020-05-14 21:42:42,4000000,54200,115300,31600000
317,6826747940434939141,and that’s on being hacked luv 💁🏽‍♀️🙈😘✌🏼😔,2020-05-14 17:08:38,4300000,9505,60000,25900000
318,6826548787196988678,Getting ready to dance with all of you on @houseparty  ! May 15-17 #inthehouseparty #housepartypartner,2020-05-14 04:15:50,7800000,36700,67200,68400000
319,6826253405787344134,idk,2020-05-13 09:09:36,3700000,21300,68100,21600000
320,6826239554035518726,,2020-05-13 08:15:51,3100000,8123,34700,22600000
321,6826235178550168837,,2020-05-13 07:58:53,2800000,9280,28300,18900000
322,6826085955103968518,jumping on the bandwagon,2020-05-12 22:19:48,3800000,37400,58300,26100000
323,6826078878604315909,@trvpandre,2020-05-12 21:52:20,5500000,82100,240700,35300000
324,6825727311216708870,tag dance credits pls!!!,2020-05-11 23:08:04,2900000,49500,54100,22600000
325,6825710531144453382,,2020-05-11 22:03:00,3500000,17300,35300,24100000
326,6825708502556626182,,2020-05-11 21:55:05,2500000,8672,26300,17600000
327,6825707183196409093,idk,2020-05-11 21:49:58,2400000,14000,22600,17100000
328,6825364655364427013,@sherinicolee,2020-05-10 23:40:49,6100000,74600,89500,41500000
329,6825328186155371781,should i do a mascara tutorial??,2020-05-10 21:19:16,4700000,28900,80300,28200000
330,6825323213778586886,@elliepascuaa,2020-05-10 20:59:58,2600000,42100,18600,25600000
331,6825317895988399366,@sherinicolee,2020-05-10 20:39:20,4600000,25500,30600,28800000
332,6825315480182525190,HAPPY MOTHERS DAY,2020-05-10 20:29:57,7000000,86500,44500,46500000
333,6824918514130816262,,2020-05-09 18:49:31,3700000,62200,74700,20600000
334,6824889158461345030,,2020-05-09 16:55:39,4600000,187200,49800,25600000
335,6824594797425200390,@theonlywatson #dancealone,2020-05-08 21:53:20,2600000,46700,33800,17300000
336,6824524934971182342,Absolutely loving @themodernbreakupbook ! I connected with the characters so much. Must read! #myisolationread #mustread #ad,2020-05-08 17:22:14,3500000,11400,35000,20800000
337,6824519852410064133,when your dance teacher says to “take a few minutes to stretch out whatever else you need”,2020-05-08 17:02:31,3200000,4982,25200,19700000
338,6824515600434351366,,2020-05-08 16:46:01,3900000,34600,40900,19300000
339,6824186203915537670,@daviddobrik I know your secrets.,2020-05-07 19:27:47,6500000,11700,54500,31400000
340,6824179921754000646,juggling different fruits everyday,2020-05-07 19:03:24,4200000,19800,53800,24200000
341,6824170209381764357,@rlslimesatisy,2020-05-07 18:25:43,5000000,13700,42700,27900000
342,6824162210202291461,@marshmellomusic @halsey,2020-05-07 17:54:43,2600000,19600,28500,15500000
343,6824150725963156742,what is this,2020-05-07 17:10:07,4100000,6597,40600,23000000
344,6823824596169395461,,2020-05-06 20:04:34,3200000,17100,68300,18500000
345,6823823462939872517,,2020-05-06 20:00:10,3100000,35700,47400,19500000
346,6823792504635280645,#ad Save 15% with my code ADDISON on www.danielwellington.comDuet this video/Show me your dance to this song@danielwellington #danielwellington,2020-05-06 18:00:02,2300000,15400,40400,15800000
347,6823474016381078789,mood,2020-05-05 21:24:08,3800000,22800,61500,23700000
348,6823460098753531141,@livinthelopezlife,2020-05-05 20:30:08,6900000,56500,78800,43500000
349,6823444738377600262,,2020-05-05 19:30:31,2100000,11900,36100,14700000
350,6823443459303607558,WHAT HAHAHAHAH,2020-05-05 19:25:33,5600000,20000,43400,33700000
351,6823442843558841605,@sherinicolee,2020-05-05 19:23:12,3300000,9660,24800,21000000
352,6823438876682521862,@honneyylex,2020-05-05 19:07:46,2000000,30500,27600,13700000
353,6823124604572290309,,2020-05-04 22:48:15,4800000,16600,67100,26200000
354,6823119629930482949,THANK YALL FOR 38 MILLION!!! I LOVE YOU ALL,2020-05-04 22:28:56,4000000,10100,28800,23400000
355,6823092497036627205,,2020-05-04 20:43:38,3300000,15500,38200,19800000
356,6823091343422688518,@livinthelopezlife,2020-05-04 20:39:10,4900000,44400,36100,40000000
357,6822804928398937349,,2020-05-04 02:07:44,4000000,8481,52000,21400000
358,6822785891421932806,,2020-05-04 00:53:52,6400000,57100,84700,48500000
359,6822772798197419270,@itsjennaraine,2020-05-04 00:03:03,4600000,16300,42000,25900000
360,6822761541683744005,dc @cassidycondiee,2020-05-03 23:19:22,3900000,156800,37500,45200000
361,6822760370285874437,@calegoes,2020-05-03 23:14:50,4300000,101700,47300,41100000
362,6822702720139496710,@calegoes,2020-05-03 19:31:06,3100000,55700,39300,26600000
363,6822373430336179461,,2020-05-02 22:13:18,1700000,110100,29200,12500000
364,6822319482015386886,Join me in the #ownthecurve challenge and show us how you’re taking care of yourself and don’t forget to use #ownthecurve #sponsored #kaiserpermanente,2020-05-02 18:43:57,4900000,10800,128100,33900000
365,6822317664984124677,@calegoes,2020-05-02 18:36:54,3200000,39100,32700,30000000
366,6822314647069232390,,2020-05-02 18:25:11,5900000,18700,54200,29000000
367,6821990593430850822,link in bio for merch :) @livinthelopezlife,2020-05-01 21:27:42,5400000,15100,33800,37100000
368,6821987693732367621,@sherinicolee,2020-05-01 21:16:26,3800000,18100,30700,20300000
369,6821985168019033349,LINK IN BIO FOR MERCH! SHIPS INTERNATIONALLY 💘💘💘💘🥺🥺🥺🥺,2020-05-01 21:06:38,3400000,52300,47000,22400000
370,6821983705616125190,draft but i love y’all and MY MERCH IS OUT!!! yayyyyyy,2020-05-01 21:00:58,4300000,19900,48700,24200000
371,6821691562817260805,nervous posting this because so many people make fun of my lip syncing videos,2020-05-01 02:07:19,3800000,19700,88200,21000000
372,6821636880082210054,@joinhoney i challenge you to #passthecard #honeychallenge! @skaibeauty  @jamescharles @indiana  @noahschnapp @avani,2020-04-30 22:35:06,1800000,4467,20500,15400000
373,6821584068270968070,THANK YALL SO MUCH FOR 37 MILLION FOLLOWERS! I LOVE YALL!,2020-04-30 19:10:10,2700000,17100,46000,16500000
374,6821271989429357829,dc @mariah_amato,2020-04-29 22:59:09,2500000,22500,38400,17100000
375,6821266924886854917,@sherinicolee,2020-04-29 22:39:29,4700000,27600,35500,37300000
376,6821240466772643078,@aaroncanthoop,2020-04-29 20:56:49,3500000,22700,42200,24900000
377,6820933474095009030,Hhahha,2020-04-29 01:05:32,4200000,60500,65000,33200000
378,6820855377626811654,@aaroncanthoop,2020-04-28 20:02:28,3300000,13200,32500,23400000
379,6820849611482074374,@kctwinss,2020-04-28 19:40:06,4000000,46200,47900,31800000
380,6820567200018074885,maui be like,2020-04-28 01:24:12,5100000,20200,48400,31400000
381,6820564719783480581,,2020-04-28 01:14:35,3200000,12700,30000,21800000
382,6820536767712709894,@charlidamelio,2020-04-27 23:26:07,4500000,51400,96900,32100000
383,6820532611199274245,,2020-04-27 23:09:59,2900000,17700,33300,18200000
384,6820523882512993541,@hailey.sigmond,2020-04-27 22:36:06,3200000,45100,41000,22400000
385,6820519479190064390,,2020-04-27 22:19:01,3200000,6647,39500,24200000
386,6820130486485093637,bye lucas @livinthelopezlife,2020-04-26 21:09:32,5000000,30700,90300,28300000
387,6820128580614327557,@livinthelopezlife,2020-04-26 21:02:08,4800000,15800,42200,33600000
388,6820104786969480453,,2020-04-26 19:29:50,4300000,44100,69800,24600000
389,6820101250646805766,,2020-04-26 19:16:04,1800000,8152,29600,13600000
390,6820098526790356229,idk,2020-04-26 19:05:30,3600000,33400,53600,21700000
391,6819772041982414086,idk what this is HAHAH,2020-04-25 21:58:35,3200000,24800,63600,19900000
392,6819751908002090246,@sherinicolee dc @mayahdance10 @cezarehenriques,2020-04-25 20:40:27,3500000,24900,29900,24200000
393,6819730080244239622,@hailey_litten,2020-04-25 19:15:45,5400000,66300,53500,42000000
394,6819728660262604037,SHE LOOKS SO MAD HAHAHAHAH,2020-04-25 19:10:14,3500000,31900,29500,24300000
395,6819725965539937542,draft.. bc THANK YALL SO MUCH FOR 36 MILLION FOLLOWERS! AHHH THIS IS CRAZY! ❤️,2020-04-25 18:59:47,4700000,34900,57800,29000000
396,6819359817702984966,,2020-04-24 19:18:56,4200000,9561,67600,24100000
397,6819356135812877573,,2020-04-24 19:04:39,4100000,46600,38400,37400000
398,6819349435349339398,i started chewing on beat hahaha @jeanvictorm,2020-04-24 18:38:39,3200000,33800,24100,26900000
399,6819348036343385349,"I think I got this princess thing down, right? @prosehair  #proseofgenovia #ad",2020-04-24 18:33:13,1800000,3690,16200,12200000
400,6819073754153471237,Crowning Enzo MVB - most valuable brother. #spadeolay #ad Olay.com code: MYSTERY ✨,2020-04-24 00:48:52,5400000,13100,42900,28300000
401,6819062897575021829,we both moved into the garden @sherinicolee dc @jeanvictorm,2020-04-24 00:06:44,2900000,17700,30700,22900000
402,6818968613844684038,@hailey_litten,2020-04-23 18:00:52,4200000,32800,49200,32200000
403,6818963008711134470,Feelin cool again ✨ @kanebrown #coolagain,2020-04-23 17:39:07,1800000,20200,29000,13500000
404,6818660015964966150,@jeanvictorm,2020-04-22 22:03:21,2900000,38500,55100,21600000
405,6818654198079425798,@tsompathegoat,2020-04-22 21:40:47,2100000,16300,25800,17200000
406,6818598293879229702,,2020-04-22 18:03:50,5700000,50800,65600,35100000
407,6818286890173713670,@justinbieber @montyjlopez,2020-04-21 21:55:26,3300000,23800,45300,26600000
408,6818280564630506757,,2020-04-21 21:30:53,3200000,36000,34400,21400000
409,6818267112469990661,@nicoletrimmerr,2020-04-21 20:38:41,3200000,31200,45500,23700000
410,6818255692751768837,THANK YALL SO MUCH FOR 35 MILLION. i’m forever grateful. I love you all. dc @zach..vance,2020-04-21 19:54:22,4500000,81300,72100,30700000
411,6817957660437122309,@mishandty.cxc,2020-04-21 00:37:52,1900000,18600,40800,15500000
412,6817946765724077318,@livinthelopezlife,2020-04-20 23:55:35,6900000,17700,30000,40100000
413,6817935241240448261,@besperon,2020-04-20 23:10:52,2900000,43900,31400,20500000
414,6817922002112875782,@nicoletrimmerr,2020-04-20 22:19:29,2400000,22300,38200,18600000
415,6817920463373683974,@mehkivuitton,2020-04-20 22:13:34,1900000,17900,25700,14000000
416,6817601231096237317,,2020-04-20 01:34:44,3700000,46900,49700,24100000
417,6817554869654850821,mood bc Canes has a drive thru ❤️ @raising.canes #raisingcanes,2020-04-19 22:34:49,6300000,65800,90100,38300000
418,6817550730354806022,mood,2020-04-19 22:18:46,5800000,62200,46900,35600000
419,6817539911026003206,,2020-04-19 21:36:46,2100000,20500,30900,15200000
420,6817527113780890885,@kurttylersato,2020-04-19 20:47:07,2600000,21800,43900,21100000
421,6817492240886238470,,2020-04-19 18:31:47,3800000,37600,56600,24600000
422,6817489835964534021,,2020-04-19 18:22:27,3300000,63200,21400,24600000
423,6817230881464290566,@saidatinguinoo_,2020-04-19 01:37:35,2800000,24900,34400,21300000
424,6817215664638414085,@mia.dwyerkim,2020-04-19 00:38:35,2900000,18100,29300,18700000
425,6817208545583402246,@sherinicolee,2020-04-19 00:10:55,3700000,14900,23700,25300000
426,6817202767090732294,,2020-04-18 23:48:29,2700000,8784,25500,19600000
427,6817198484815498501,my dog always gets in my tiktoks hahahaha,2020-04-18 23:31:52,3800000,55400,25900,25700000
428,6816833575023824134,hey @oliviagobrien i love u and this dance,2020-04-17 23:55:50,3200000,42200,62500,25400000
429,6816831203354725638,HAHAHAH i hit him in the head,2020-04-17 23:46:38,8500000,65300,56800,64900000
430,6816803015794707718,,2020-04-17 21:57:15,3900000,48700,42600,30700000
431,6816795431918521605,link in bio ;),2020-04-17 21:27:49,3000000,25100,38800,19900000
432,6816756212852460805,THANK YOU SO MUCH FOR 34 MILLION WE LOVE YALL 🤍 @sherinicolee,2020-04-17 18:55:37,3500000,11300,30300,23700000
433,6816500711279332613,,2020-04-17 02:24:10,3200000,14500,25400,20300000
434,6816463179334388998,@mayceeskeen,2020-04-16 23:58:30,3700000,45500,45000,25700000
435,6816452699316440326,@conradrocha,2020-04-16 23:17:50,2400000,34400,23900,18200000
436,6816423094777941253,,2020-04-16 21:22:57,2900000,29600,41000,19700000
437,6816413497686035717,,2020-04-16 20:45:43,3500000,50500,62900,22700000
438,6816347867683310853,"Y’all, the more we wash our hands, stay home, and physical distance, the more we #ownthecurve and get through this together! #Sponsored ￼",2020-04-16 16:31:02,3200000,37000,33900,23500000
439,6816055983060667654,do our dance and tag us 💘 @sherinicolee,2020-04-15 21:38:23,4000000,45800,56300,27100000
440,6816052066239204613,@ouuitzjaidaa @montyjlopez,2020-04-15 21:23:11,4000000,36700,52600,28300000
441,6816038910691511557,@mayceeskeen,2020-04-15 20:32:09,3300000,66200,33500,24700000
442,6816031287862791430,@katpacher,2020-04-15 20:02:34,4200000,103400,81800,31800000
443,6816024008136428806,say so full dance!,2020-04-15 19:34:20,6100000,249700,75500,52500000
444,6815682356536478981,,2020-04-14 21:28:31,4900000,31000,58600,30300000
445,6815636989891628293,,2020-04-14 18:32:28,2800000,16100,39600,18900000
446,6815636206143966469,@zach..vance,2020-04-14 18:29:25,2700000,54700,37700,24900000
447,6815325751613705477,@sherinicolee @yodelinghaley @madi @noahschnapp,2020-04-13 22:24:42,4200000,47500,54500,30000000
448,6815301655425207558,@africanhoney,2020-04-13 20:51:12,3900000,46300,48700,27500000
449,6815284822030683397,,2020-04-13 19:45:53,2900000,33300,45700,19300000
450,6815261623373008134,THANK YALL FOR 33 MILLION I AM IN LOVE WITH YALL ❤️✨❤️✨,2020-04-13 18:15:51,3200000,13300,53800,18400000
451,6814961753462525190,,2020-04-12 22:52:12,2800000,39500,46800,19500000
452,6814946507704372486,,2020-04-12 21:53:03,2400000,31200,36200,16600000
453,6814945328870018310,,2020-04-12 21:48:28,3500000,40700,37400,24100000
454,6814940209747119366,,2020-04-12 21:28:36,1700000,8827,22700,12100000
455,6814925316104965381,,2020-04-12 20:30:49,2500000,42300,33900,18100000
456,6814906343816760582,,2020-04-12 19:17:11,2200000,16600,41100,13500000
457,6814904050539072774,@africanhoney,2020-04-12 19:08:17,3200000,30800,36100,23100000
458,6814515103526833414,HAHAHHAHHA,2020-04-11 17:58:58,6400000,31400,175100,31600000
459,6814504801259277574,this is weird hahahha,2020-04-11 17:19:02,3200000,11600,34900,20000000
460,6814268482595671301,idk,2020-04-11 02:01:58,2900000,15600,34400,17000000
461,6814262201919016197,thank u @maxemersontaylor,2020-04-11 01:37:36,3100000,7119,19800,17600000
462,6814256377473682693,@africanhoney 💘,2020-04-11 01:15:00,4400000,129000,37700,33500000
463,6814253100463951110,,2020-04-11 01:02:17,2700000,49200,29900,18400000
464,6814231490847640837,idk i’m bored,2020-04-10 23:38:25,1700000,14700,29800,11400000
465,6814224300585864453,@noahschnapp,2020-04-10 23:10:31,3300000,27000,39400,24300000
466,6814168486542085381,it was too sour,2020-04-10 19:33:55,5400000,26500,55200,33900000
467,6814113396846300421,"dc @yodelinghaley, let me see you try this dance 🤍🎤✨ #ad #trollsworldtour",2020-04-10 16:00:09,1600000,14300,25500,11600000
468,6813849370732203270,,2020-04-09 22:55:36,1300000,8904,22200,10900000
469,6813849035359751429,@conradrocha,2020-04-09 22:54:21,2400000,33900,25200,16100000
470,6813822994272587014,pouty face,2020-04-09 21:13:14,2700000,25600,54000,16100000
471,6813812195768438022,@noahschnapp,2020-04-09 20:31:20,4500000,69300,56000,35400000
472,6813810871198829830,@2live.d @keke.janajah,2020-04-09 20:26:12,2000000,27500,18900,13300000
473,6813590498113080582,avani made me want this app,2020-04-09 06:11:04,2200000,17400,44800,13000000
474,6813577897324842246,,2020-04-09 05:22:10,3900000,35800,40200,22800000
475,6813463816286801157,,2020-04-08 21:59:27,2300000,10200,31600,14400000
476,6813455123495374085,he’s so sexy @daviddobrik,2020-04-08 21:25:43,9100000,115800,192200,51900000
477,6813416956591377670,@noahschnapp @princesspiamia,2020-04-08 18:57:36,2900000,33200,34200,20500000
478,6813408163652504837,,2020-04-08 18:23:29,4900000,20800,55500,23300000
479,6813397736591723782,,2020-04-08 17:43:01,2200000,13600,30700,13300000
480,6813395482098879750,,2020-04-08 17:34:16,1300000,5051,21600,9000000
481,6813383190909160710,@keke.janajah @skaibeauty,2020-04-08 16:46:35,2200000,38000,33800,15300000
482,6813111513671404805,me after eating chickfila for the 9th time this week,2020-04-07 23:12:20,2600000,18300,35000,15700000
483,6813102354913660165,@noahschnapp @sherinicolee,2020-04-07 22:36:48,3500000,33600,31600,24500000
484,6813100120515562757,she literally doesn’t care,2020-04-07 22:28:07,2800000,16000,23900,17300000
485,6813098482304371974,this sound is so beautiful idk why,2020-04-07 22:21:46,2000000,17400,27300,11800000
486,6813032445592489221,,2020-04-07 18:05:30,1700000,6868,27500,10400000
487,6812773081954684165,#duet with @maxemersontaylor,2020-04-07 01:19:03,5100000,13600,31000,28700000
488,6812766217540078854,THANK YALL FOR 31 MILLION FOLLOWERS 💘💘💘💘😭😭😭,2020-04-07 00:52:25,3300000,13600,38300,19700000
489,6812760879499660550,HAHHA WHY DOES THIS LOOK SO WEIRD ib @uwuthotty,2020-04-07 00:31:45,6600000,59900,80800,44800000
490,6812722009290624261,@skaibeauty @keke.janajah,2020-04-06 22:00:54,2400000,47200,22500,17700000
491,6812708240170683654,,2020-04-06 21:07:28,2700000,13800,30200,15100000
492,6812687322136546566,,2020-04-06 19:46:15,3300000,18100,18800,19000000
493,6812683354920537350,@zach..vance,2020-04-06 19:30:51,1700000,34900,26400,14700000
494,6812681652137889030,@raisedbywolvvs,2020-04-06 19:24:15,1400000,6367,18500,8800000
495,6812346458352782598,I HELD UP A 44 HAHAHAHHA,2020-04-05 21:43:32,2300000,62800,31500,20300000
496,6812341544129940742,,2020-04-05 21:24:27,2300000,13800,25900,16600000
497,6812338438365400325,this was a fail,2020-04-05 21:12:24,3300000,12300,26800,17600000
498,6812325200865103110,,2020-04-05 20:21:02,1800000,7552,23100,11300000
499,6812286982601952517,learning the Toosie Slide just got easier. Duet my slide using #LGDualScreenChallenge #DoMoreAtOnce ❤️,2020-04-05 17:52:46,3600000,20100,38100,31000000
500,6811991707022904582,dc @noahschnapp,2020-04-04 22:46:58,4200000,87000,35600,32000000
501,6811973473494174982,lucas just woke up and i wanted him to do a tiktok and this is what i got,2020-04-04 21:36:09,3800000,10700,26200,22400000
502,6811926011878313222,,2020-04-04 18:31:58,1600000,8541,18500,10600000
503,6811913411157363974,@enzoeli,2020-04-04 17:43:05,2700000,7574,19600,17400000
504,6811911008479694086,,2020-04-04 17:33:45,3400000,72300,28800,25900000
505,6811701472099568902,#shareyourplaylist,2020-04-04 04:00:40,2400000,17600,22700,16000000
506,6811600339817565445,,2020-04-03 21:28:12,3000000,11300,32100,18800000
507,6811584005989764358,#duet with @trolls so excited to watch #trollsworldtour at home on April 10!💎✨🎤 🤩 #tinydiamonddance #ad,2020-04-03 20:24:49,3400000,11200,37400,18400000
508,6811249042853547270,family workouts @enzoeli,2020-04-02 22:45:00,3600000,24600,30000,21400000
509,6811233248484674821,,2020-04-02 21:43:42,5400000,69400,39500,31700000
510,6811208855444311302,baking a cake be like:,2020-04-02 20:09:03,2700000,15600,28400,21300000
511,6811155791475674373,I’m able to celebrate 30 million and 10 million at the same time thanks to the #LGV60ThinQ !!🤍#DoMoreAtOnce #LGDualScreen.,2020-04-02 16:43:08,5100000,17300,63100,28700000
512,6811151081209466117,,2020-04-02 16:24:51,6200000,16800,33100,36200000
513,6810848073737096454,drafty draft bc hey @sherinicolee makeup by @patricktabeauty ❤️,2020-04-01 20:49:02,3800000,134400,43600,38300000
514,6810805344160189702,dc @skaibeauty,2020-04-01 18:03:13,1800000,27000,27300,15200000
515,6810803736756210949,@enzoeli,2020-04-01 17:56:59,2900000,19300,22700,20600000
516,6810611698290986246,,2020-04-01 05:31:48,2500000,13500,31200,15700000
517,6810584536900979974,,2020-04-01 03:46:23,5300000,22400,30000,24900000
518,6810579543867395334,@skaibeauty,2020-04-01 03:27:01,1900000,24800,13800,15000000
519,6810478796534336774,@jamescharles,2020-03-31 20:56:03,3900000,23900,36800,23300000
520,6810476967578668293,NEW YOUTUBE VIDEO WITH @jamescharles !!!! LINK IN BIO 🤍,2020-03-31 20:48:57,2800000,17100,25600,17700000
521,6810432030464068870,,2020-03-31 17:54:34,2600000,18100,32000,17400000
522,6810426382934412550,@kygomusic0,2020-03-31 17:32:39,1400000,13800,21700,10300000
523,6810138290302340357,@fashionnova,2020-03-30 22:54:43,4200000,51200,35200,30000000
524,6810098142462151941,@skaibeauty,2020-03-30 20:18:55,2800000,73300,30000,26700000
525,6810089901330025733,,2020-03-30 19:46:56,5800000,33100,46200,30300000
526,6810083478143601925,sibling love,2020-03-30 19:22:00,2600000,18300,47200,15100000
527,6809760240465120518,thanks for this mix @zanehijazi,2020-03-29 22:27:43,3900000,71300,23100,26200000
528,6809740426082405637,quarantine has me talking to myself￼,2020-03-29 21:10:47,8800000,50300,89200,48900000
529,6809729432014671109,@sherinicolee,2020-03-29 20:28:08,2400000,8104,25300,14700000
530,6809717075481873669,social distancing club <3,2020-03-29 19:40:11,3000000,62300,34700,22400000
531,6809705095954042117,THANK YALL SO MUCH FOR 29 MILLIOM FOLLOWERS. i love each of you so much 😭❤️🥺,2020-03-29 18:53:41,2200000,8702,52100,12800000
532,6809682613645692166,#postyourdrafts,2020-03-29 17:26:27,3100000,5932,19300,22100000
533,6809379051828989190,,2020-03-28 21:48:28,2300000,9543,48500,13100000
534,6809377503124229381,,2020-03-28 21:42:28,2900000,14200,28900,17100000
535,6809374981642849542,i always forget its this ending,2020-03-28 21:32:41,3600000,16200,36700,20900000
536,6809370703284997382,i need new sounds omg,2020-03-28 21:16:04,1800000,6401,22700,10800000
537,6809335261885926661,me walking into any room,2020-03-28 18:58:33,2800000,6276,38000,15900000
538,6809334535407357190,,2020-03-28 18:55:43,7700000,62300,77200,37700000
539,6809327383401778437,,2020-03-28 18:27:58,1800000,24600,39900,10800000
540,6809062812271365382,i sneezed,2020-03-28 01:21:18,5000000,43900,82900,36900000
541,6809022252168858886,caption this,2020-03-27 22:43:55,2000000,5181,35400,13200000
542,6809022036837502213,,2020-03-27 22:43:04,2900000,28400,28400,18900000
543,6808997718523006214,@summuny,2020-03-27 21:08:42,3300000,32500,34400,24300000
544,6808996072229211397,my facials are intense,2020-03-27 21:02:19,2700000,53300,26900,17800000
545,6808947616395676933,this is my new fav song,2020-03-27 17:54:17,2000000,12500,42700,12700000
546,6808693712806350086,pov: someone tells your friend they have to take your life in return for fame... but they miss,2020-03-27 01:29:01,2900000,8573,29700,17000000
547,6808684087432236293,i hid my broken nail HAHAHAH,2020-03-27 00:51:39,4500000,43300,26200,30200000
548,6808670607912357126,a family that throws it back together...,2020-03-26 23:59:21,4800000,64700,36600,34400000
549,6808638266854722821,@angxlbailxy,2020-03-26 21:53:51,2100000,39100,32600,18000000
550,6808635107986001158,,2020-03-26 21:41:35,2200000,36800,28900,15500000
551,6808624389194550533,quarantine problems ￼@sherinicolee,2020-03-26 21:00:00,2900000,19200,36500,16700000
552,6808623001857314054,@sherinicolee,2020-03-26 20:54:37,3600000,33000,29200,25700000
553,6808617002576481542,i spilt on my shirt,2020-03-26 20:31:20,2800000,20900,34000,18900000
554,6808602911765974278,i saw @stinkyrattictok do this and i cried laughing,2020-03-26 19:36:39,1800000,5906,31100,11400000
555,6808381283631140101,is tiktok turning into a dating app?,2020-03-26 05:16:38,4900000,31000,99700,24000000
556,6808343588112502022,Stay home. Do the #DistanceDance. Help each other.”,2020-03-26 02:50:21,2000000,18900,15400,12500000
557,6808322940464106758,GIVEAWAY! We're giving $1k GOAT credit to 5 winners to buy shoes! 1. follow @goat  2. Download the GOAT app (click link in bio)3. Tag 3 friends,2020-03-26 01:30:14,1700000,7038,88200,10700000
558,6808295188121931014,THANK YALL SO MUCH FOR 28 MILLION!! 😭😭😭💘💘💘,2020-03-25 23:42:32,3000000,13200,105200,15500000
559,6808277441681870085,,2020-03-25 22:33:40,3700000,8630,31100,16500000
